nam,thang,giaphong,dientich,vido,kinhdo,loai,drmd,kcdc,loaiwc,giuongtu,banghe,nonglanh,dieuhoa,tulanh,maygiat,tivi,bep,gacxep,thangmay,bancong,chodexe
2020,7,1200000,12.0,21.0785588,105.8209716,Nhatang,2.5,200.0,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2020,12,2500000,25.0,21.082525,105.819388,Nhatang,2.5,123.0,Khepkin,1,0,1,1,1,0,0,1,0,0,0,0
2020,9,1400000,25.0,21.0651362,105.8352263,Nhacap,2.6,260.0,Khepkin,0,0,1,1,0,0,0,0,0,0,1,0
2020,1,3000000,25.0,21.067118,105.829084,Ccmn,4.0,100.0,Khepkin,1,1,1,1,0,1,0,1,0,0,0,1
2020,4,4000000,30.0,21.065758,105.828728,Nhatang,9.5,1.0,Khepkin,1,1,0,1,1,1,0,1,0,0,0,0
2020,7,2000000,22.0,21.06729,105.832773,Nhacap,3.2,490.0,Khepkin,0,0,0,0,0,0,0,1,1,0,0,1
2020,6,2200000,18.0,21.061141,105.832926,Nhatang,2.6,400.0,Khepkin,0,0,0,0,0,1,0,0,0,0,0,0
2020,1,2300000,20.0,21.074343,105.822891,Nhatang,2.5,53.0,Khepkin,1,0,0,1,1,0,0,0,0,0,1,1
2020,1,3500000,23.0,21.065303,105.833516,Nhatang,4.4,143.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2020,5,2200000,18.0,21.067821,105.828597,Nhatang,2.3,132.0,Khepkin,1,1,0,1,0,0,0,0,0,0,0,0
2020,6,1600000,20.0,21.0630099,105.832185,Nhatang,3.2,60.0,KKK,0,0,0,0,0,0,0,0,0,0,0,1
2020,6,2200000,20.0,21.065662,105.835308,Nhatang,3.2,30.0,Khepkin,1,0,0,1,0,0,0,0,0,0,0,0
2020,6,3000000,20.0,21.0640309,105.831724,Nhatang,3.8,300.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2020,12,4550000,27.0,21.034753,105.796946,Ccmn,3.5,40.12,Khepkin,1,1,1,1,1,1,0,0,0,0,1,1
2020,8,3500000,15.0,21.0600377,105.8338756,Nhatang,8.6,5.0,Khepkin,1,1,0,0,1,1,0,1,0,0,0,1
2020,7,1700000,22.0,21.064001,105.832958,Nhatang,3.0,116.0,KKK,0,0,0,0,0,0,0,0,0,0,0,1
2020,6,3100000,20.0,21.0640309,105.831724,Nhatang,3.8,50.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,1
2020,8,2000000,15.0,21.0630099,105.832185,Nhacap,8.6,5.0,Khepkin,1,0,1,1,1,1,0,1,0,0,0,0
2021,3,2200000,22.0,21.0635065,105.8318299,Nhatang,3.6,50.0,Khepkin,1,1,1,1,1,1,0,1,0,0,0,0
2020,9,2500000,27.0,21.081701,105.820921,Nhacap,3.2,370.0,Khepkin,1,1,0,0,0,0,0,0,1,0,0,0
2020,9,3200000,17.0,21.0600156,105.8339205,Nhatang,8.6,5.0,Khepkin,1,1,0,0,1,1,0,1,0,0,0,1
2020,9,3300000,30.0,21.0741939,105.8241243,Ccmn,8.6,10.0,Khepkin,1,0,0,1,0,0,0,1,0,0,1,0
2020,10,4500000,25.0,21.0640309,105.831724,Nhatang,3.2,120.0,Khepkin,1,0,1,1,1,1,1,1,0,0,0,1
2020,7,3500000,25.0,21.0630099,105.832185,Nhatang,3.8,50.0,Khepkin,1,1,1,1,1,1,1,1,0,0,0,1
2020,6,1500000,20.0,21.0640309,105.831724,Nhacap,2.56,50.0,Khepkin,1,1,1,1,1,1,0,1,0,0,1,1
2021,1,2900000,18.0,21.0630099,105.832185,Nhatang,3.6,260.0,Khepkin,1,0,1,1,1,1,0,1,0,0,0,1
2020,12,4300000,27.0,21.034951,105.796201,Ccmn,3.5,53.12,Khepkin,1,1,0,1,0,0,0,0,0,0,1,0
2021,3,1300000,10.0,21.011602,105.81943,Nhatang,3.4,150.0,KKK,1,0,0,0,0,0,0,1,0,0,0,1
2019,8,2800000,30.0,21.014015,105.817975,Nhatang,3.2,20.0,Khepkin,1,0,1,0,1,1,0,0,0,0,1,0
2019,8,4000000,25.0,21.014084,105.820499,Nhatang,4.0,110.0,Khepkin,1,1,1,1,0,0,0,0,0,1,1,1
2020,12,3300000,30.0,21.01443,105.82088,Nhatang,3.2,170.0,Khepkin,1,0,0,1,1,1,0,0,0,0,0,0
2020,8,4300000,25.0,21.013879,105.820263,Nhatang,4.0,62.0,Khepkin,1,0,1,1,1,0,0,1,0,1,1,0
2020,7,2300000,25.0,21.014901,105.815806,Nhatang,2.0,92.0,Khepkin,1,0,1,1,0,0,1,0,0,0,0,0
2020,4,2000000,15.0,21.01008,105.821679,Nhatang,2.2,87.0,Khepkin,1,0,0,1,0,0,0,0,0,0,0,1
2020,4,1200000,15.0,21.01008,105.821679,Nhacap,2.2,110.0,KKK,1,0,0,0,0,0,0,0,0,0,0,0
2020,7,3000000,24.0,21.009541,105.821636,Nhatang,2.8,140.0,Khepkin,0,0,1,1,0,1,0,0,0,0,1,1
2020,3,2500000,17.0,21.012858,105.818807,Ccmn,4.2,21.0,Khepkin,1,0,1,1,0,0,1,0,0,0,1,0
2019,8,4400000,25.0,21.014178,105.819954,Nhatang,3.8,85.0,Khepkin,1,1,0,1,0,0,0,0,0,1,1,0
2018,3,2800000,30.0,21.012032,105.822413,Nhacap,2.5,68.0,Khepkin,1,0,1,1,1,1,0,0,0,0,0,1
2019,3,3300000,28.0,21.00978,105.821647,Nhatang,2.1,142.0,Khepkin,1,0,1,1,0,1,0,0,0,0,1,1
2019,3,3200000,28.0,21.009587,105.821462,Nhatang,2.1,200.0,Khepkin,1,1,0,1,0,0,0,0,0,0,0,1
2019,3,2800000,22.0,21.009614,105.82153,Nhatang,2.8,62.57,Khepkin,0,0,1,1,0,0,0,1,0,0,0,1
2019,3,2500000,28.0,21.010074,105.821905,Nhacap,2.1,142.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2017,11,2500000,20.0,21.012222,105.822622,Nhatang,3.0,80.0,Khepkin,1,1,1,1,1,1,0,0,0,0,0,0
2018,1,2400000,25.0,21.012241,105.822516,Nhatang,3.0,80.0,Khepkin,1,0,1,1,1,1,0,0,0,0,0,1
2020,6,2500000,16.0,21.01088,105.82234,Nhatang,11.0,2.0,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2019,8,2200000,22.0,21.015871,105.818018,Nhatang,3.2,105.0,Khepkin,0,1,0,1,0,0,0,0,1,0,0,0
2019,8,2500000,23.0,21.015871,105.818018,Ccmn,3.2,20.0,Khepkin,1,1,0,1,0,0,0,0,1,0,1,1
2019,8,1900000,22.0,21.015871,105.818018,Nhacap,3.2,105.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,0
2021,3,1600000,10.0,21.012207,105.820024,Nhatang,3.8,40.43,KKK,1,0,0,1,0,0,0,1,0,0,0,0
2016,7,2800000,25.0,21.015086,105.816034,Ccmn,2.0,57.0,KKK,1,0,1,1,0,0,1,0,0,0,0,0
2019,8,3200000,30.0,21.013878,105.817875,Ccmn,3.2,53.0,Khepkin,1,0,1,0,1,1,0,0,0,0,1,0
2021,3,1400000,10.0,21.011581,105.819637,Nhatang,3.4,100.43,KKK,0,0,0,0,0,0,0,1,0,0,0,0
2019,8,3800000,25.0,21.013302,105.82153,Nhatang,2.8,120.0,Khepkin,1,0,0,1,0,0,0,0,0,1,1,0
2020,3,2100000,16.0,21.012187,105.818603,Ccmn,4.0,110.0,Khepkin,0,0,1,1,0,1,0,0,0,0,0,1
2017,7,2800000,24.0,21.009273,105.821482,Nhatang,2.8,169.0,Khepkin,0,0,1,1,0,1,0,0,0,0,1,1
2019,8,4000000,25.0,21.014737,105.820496,Nhatang,3.3,210.92,Khepkin,1,0,1,1,1,0,0,0,0,1,1,1
2020,12,2400000,25.0,21.014493,105.820712,Nhatang,3.2,110.21,Khepkin,1,0,0,1,1,1,0,0,0,0,0,0
2016,7,2200000,25.0,21.014901,105.815806,Nhatang,2.0,92.0,Khepkin,1,0,1,1,0,0,1,0,0,0,0,0
2017,7,3300000,24.0,21.009664,105.821763,Ccmn,2.8,140.0,Khepkin,0,0,1,1,0,1,0,0,0,0,1,1
2020,3,2200000,16.0,21.012679,105.819037,Ccmn,4.0,54.0,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,12,3600000,30.0,21.014333,105.820986,Ccmn,3.2,110.0,Khepkin,1,0,0,1,1,1,0,0,0,0,0,0
2016,4,1900000,15.0,21.009731,105.821277,Ccmn,2.2,147.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,2500000,30.0,21.013502,105.817664,Nhatang,3.1,120.34,KKK,1,0,1,0,1,1,0,0,0,0,1,0
2019,8,2400000,30.0,21.013502,105.817664,Nhacap,3.1,120.34,Khepkin,1,0,1,0,1,1,0,0,0,0,1,0
2020,9,2500000,25.0,21.03178,105.800502,Nhatang,2.93,69.38,Khepkin,0,0,0,0,0,0,0,1,1,0,0,0
2019,8,3000000,30.0,21.034994,105.790245,Ccmn,2.93,129.54,Khepkin,1,0,1,1,0,1,0,1,1,1,1,0
2016,3,2000000,20.0,21.035652,105.796113,Nhatang,3.54,120.18,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,2600000,22.0,21.030634,105.800383,Nhatang,2.94,11.92,Khepkin,1,0,1,1,0,0,0,1,1,1,0,1
2016,6,2000000,18.0,21.027924,105.795719,Nhatang,4.01,270.83,Khepkin,0,0,0,0,0,0,0,1,0,1,0,0
2016,7,1900000,20.0,21.029909,105.799331,Nhatang,2.94,150.8,KKK,0,0,0,0,0,0,0,0,0,0,0,1
2016,5,3800000,40.0,21.034295985,105.79182,Nhatang,2.93,150.8,Khepkin,1,0,1,1,0,0,0,0,0,1,0,1
2016,11,1500000,18.0,21.036075,105.79661,Nhatang,2.54,92.23,KKK,0,0,0,0,0,0,0,0,0,0,1,0
2017,4,6000000,50.0,21.033107,105.79568,Ccmn,3.55,124.93,Khepkin,1,1,1,1,0,1,0,1,0,1,1,1
2017,5,2000000,20.0,21.033005,105.796511,Nhatang,2.89,117.18,Khepkin,0,0,1,0,0,0,0,1,0,0,0,0
2017,6,1700000,14.0,21.0343,105.80216,Nhatang,2.1,176.25,Khepkin,1,0,0,0,0,0,0,0,0,0,1,1
2017,11,2500000,18.0,21.034768,105.793997,Nhatang,7.68,6.18,Khepkin,1,0,0,1,0,0,0,0,0,0,1,0
2017,8,2000000,18.0,21.035105,105.802701,Ccmn,3.09,105.38,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2018,4,6000000,50.0,21.03058,105.799426,Nhatang,4.59,125.18,Khepkin,1,1,1,1,0,1,0,1,0,1,1,1
2018,6,2500000,20.0,21.034664,105.792548,Ccmn,3.79,87.43,Khepkin,1,1,1,1,0,0,0,0,0,0,0,0
2018,12,2500000,25.0,21.03081632,105.79883,Nhatang,3.29,132.82,Khepkin,0,0,1,0,0,0,0,0,0,0,0,0
2019,1,3800000,30.0,21.032697,105.797574,Ccmn,3.52,67.4,Khepkin,1,0,1,1,0,0,0,1,1,1,1,1
2019,8,3000000,25.0,21.031727,105.800919,Ccmn,3.62,83.16,Khepkin,1,1,1,0,0,0,0,1,0,0,0,0
2019,10,1600000,15.0,21.033762,105.801234,Nhatang,2.82,236.24,Khepkin,1,0,0,0,1,1,0,1,0,0,0,1
2019,12,5000000,45.0,21.033513,105.796676,Nhatang,3.52,36.68,Khepkin,1,0,1,1,0,1,0,1,0,1,1,0
2019,12,4900000,22.0,21.0357929,105.7924394,Ccmn,7.52,10.68,Khepkin,0,0,0,0,0,0,0,0,0,1,0,0
2020,1,2300000,20.0,21.034558,105.797919,Nhatang,11.66,11.68,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2020,3,5500000,40.0,21.03446,105.796354,Nhatang,11.66,2.0,Khepkin,1,0,1,1,0,0,0,1,0,1,1,1
2020,5,2000000,25.0,21.033026,105.800805,Nhatang,2.8,80.38,Khepkin,0,0,0,0,0,0,0,1,1,0,0,0
2020,5,1500000,18.0,21.031636,105.795276,Nhacap,2.43,308.38,Khepkin,1,1,1,1,1,0,0,1,0,0,0,1
2016,3,1500000,20.0,21.035652,105.796113,Nhatang,2.34,120.18,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2800000,22.0,20.9690164,105.781294,Ccmn,5.8,50.0,Khepkin,1,1,1,1,0,1,0,1,0,1,1,0
2020,12,2300000,30.0,21.0364417,105.8676508,Nhatang,3.8,430.0,Khepkin,0,0,0,0,0,0,0,1,0,0,0,1
2020,12,3000000,30.0,21.0221606,105.771796,Ccmn,2.8,300.0,Khepkin,1,0,1,1,0,0,0,0,0,1,1,1
2021,1,2800000,30.0,20.9612688,105.793428,Nhatang,3.0,320.0,Khepkin,0,0,1,1,0,0,0,1,1,0,0,0
2021,1,1700000,17.0,21.0049802,105.8114114,Nhacap,3.6,350.0,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2021,1,2400000,25.0,20.9654323,105.7894045,Nhatang,4.2,40.0,Khepkin,1,0,1,1,1,1,0,1,0,0,0,1
2021,1,1600000,25.0,21.0378383,105.7439194,Nhatang,2.6,60.0,KKK,1,0,0,0,0,0,0,1,0,0,0,1
2021,1,2900000,18.0,21.009968,105.809776,Ccmn,2.8,33.0,Khepkin,1,0,0,1,0,0,0,0,0,0,1,1
2021,1,1900000,25.0,21.0824613,105.7698299,Nhacap,2.8,500.0,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2021,1,2500000,17.0,20.9868847,105.8397055,Nhatang,3.4,110.0,Khepkin,1,0,1,0,0,1,0,0,0,0,0,1
2021,1,3000000,17.0,21.0046193,105.8328982,Ccmn,3.6,50.0,Khepkin,1,0,1,1,1,0,0,0,0,0,1,0
2021,1,3500000,30.0,21.0233464,105.8036324,Nhatang,2.8,400.0,Khepkin,1,0,0,1,0,0,0,1,0,1,0,1
2021,1,1800000,33.0,20.9680138,105.7642068,Nhacap,3.4,550.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,3300000,38.0,21.0668748,105.8105232,Nhatang,5.8,50.0,Khepkin,1,0,1,1,1,1,0,1,0,0,1,1
2021,1,3600000,25.0,21.0013484,105.8240315,Ccmn,6.2,20.0,Khepkin,1,0,1,1,1,1,0,0,0,0,1,1
2021,1,3000000,25.0,20.9768567,105.8359379,Nhatang,2.8,100.0,Khepkin,1,1,1,1,0,0,0,0,0,1,0,1
2021,1,3000000,40.0,20.9566651,105.7941141,Nhatang,3.2,80.0,Khepkin,1,0,1,0,0,0,0,1,1,0,0,0
2021,1,3300000,37.0,21.0668411,105.8107651,Ccmn,2.8,70.0,Khepkin,1,0,1,1,1,1,0,1,0,0,1,1
2021,1,3000000,33.0,21.0003326,105.8236921,Nhatang,1.8,400.0,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2021,1,1700000,17.0,21.0383536,105.8291042,Nhacap,2.5,700.0,KKK,1,0,0,0,0,0,0,0,0,0,0,1
2021,1,3500000,23.0,21.0744987,105.8132979,Nhatang,4.26,60.87,Khepkin,1,0,1,0,1,0,0,0,0,1,0,0
2021,2,1800000,20.0,21.0180243,105.7757127,Nhacap,2.6,350.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,0
2021,1,3000000,30.0,20.9814692,105.8201286,Nhatang,3.6,700.0,Khepkin,1,1,1,0,0,0,0,0,1,1,0,0
2020,12,2600000,16.0,21.0377303,105.829739,Nhatang,2.6,700.0,Khepkin,0,0,0,0,0,1,0,1,0,0,0,1
2020,12,3700000,25.0,21.0359376,105.7915324,Nhatang,2.8,120.0,Khepkin,1,0,0,1,1,1,0,1,0,0,1,0
2020,12,3500000,55.0,21.0055267,105.7791327,Nhatang,3.2,13.0,Khepkin,0,0,1,1,0,0,0,1,0,0,1,1
2020,12,2800000,17.0,21.031292,105.8130625,Nhatang,2.8,300.0,Khepkin,1,0,0,1,0,0,0,0,1,0,1,1
2020,12,3500000,25.0,21.0357744,105.7895755,Nhatang,5.4,10.0,Khepkin,0,0,1,1,0,0,0,0,1,1,1,1
2020,12,2300000,30.0,20.9924766,105.8255307,Nhatang,2.8,600.0,Khepkin,1,0,1,1,0,0,0,0,0,0,1,1
2019,8,3000000,25.0,21.037415,105.795783,Nhatang,6.05,37.63,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2020,12,3500000,30.0,21.0220419,105.8329688,Ccmn,2.9,180.0,Khepkin,1,0,1,1,0,1,0,1,0,0,0,1
2016,5,2000000,20.0,21.03774316,105.8038903848,Nhatang,3.85,175.15,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,2000000,20.0,21.0031177,105.8201408,Nhatang,3.85,175.15,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,1500000,17.0,21.037652,105.804506,Nhatang,3.65,212.15,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,3000000,30.0,21.037233,105.803315,Nhatang,3.85,98.06,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,1800000,15.0,21.039719,105.801376,Nhatang,3.64,169.12,Khepkin,1,1,0,0,0,0,0,0,0,0,0,1
2016,7,2000000,20.0,21.037212,105.795998,Nhatang,6.05,37.12,KKK,1,1,0,0,0,0,0,0,0,0,0,1
2017,12,3000000,30.0,21.036251,105.803663,Nhatang,2.65,40.75,Khepkin,1,0,0,1,0,0,0,0,0,0,1,1
2018,9,6000000,40.0,21.0369807,105.8031744,Ccmn,4.2,42.71,Khepkin,1,1,1,1,1,1,1,1,0,0,0,1
2019,6,3200000,25.0,21.0382005,105.804024199,Ccmn,3.85,201.15,Khepkin,1,0,0,1,0,0,0,0,0,0,0,1
2020,3,1700000,15.0,21.037771,105.802721,Nhatang,5.05,92.6,Khepkin,1,0,1,1,0,0,0,1,0,0,0,0
2020,12,4000000,30.0,21.03561705,105.80395318,Nhatang,7.38,2.0,Khepkin,1,1,0,1,1,0,0,0,1,0,0,1
2020,7,3000000,20.0,20.976043,105.783924,Nhatang,3.83,72.71,Khepkin,1,0,1,1,0,0,0,0,0,1,0,1
2017,9,2500000,25.0,20.983696,105.790193,Ccmn,3.6,102.89,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2019,9,2800000,20.0,20.9837401,105.793963099,Nhatang,4.4,30.23,Khepkin,0,0,1,1,0,0,0,0,0,0,1,1
2019,8,1500000,11.0,20.982817,105.792389,Nhatang,3.34,200.23,Khepkin,1,0,1,0,0,0,0,0,0,0,0,1
2019,8,2000000,15.0,20.984473,105.791253,Nhatang,3.34,200.23,Khepkin,1,0,1,0,0,0,0,0,0,0,0,1
2020,1,4500000,50.0,20.9806805,105.7882882,Nhatang,3.11,279.23,Khepkin,0,0,1,1,0,0,0,0,0,0,1,1
2019,11,2000000,14.0,20.979128,105.789112,Nhatang,3.34,108.16,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,3500000,20.0,20.9760146,105.784554,Ccmn,3.83,72.71,Khepkin,1,1,1,1,0,1,0,1,0,1,0,0
2020,9,3800000,30.0,21.015368,105.803172,Nhatang,5.0,26.9,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,10,5500000,30.0,21.071845,105.814162,Nhatang,5.9,2.0,Khepkin,1,1,0,0,1,1,0,1,0,0,0,1
2020,10,5400000,30.0,21.071135,105.813719,Nhatang,5.9,2.0,Khepkin,1,1,0,0,0,0,0,0,0,0,0,1
2020,10,5300000,30.0,21.072116,105.813384,Nhatang,2.5,109.0,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2020,10,2600000,25.0,21.029705,105.770685,Ccmn,5.3,120.51,Khepkin,1,0,1,1,0,0,0,1,0,1,0,1
2019,8,2600000,20.0,21.020041,105.819337,Nhatang,4.5,149.8,Khepkin,1,0,1,1,0,0,0,0,0,0,1,1
2019,8,2500000,20.0,20.97839,105.83379,Ccmn,2.5,111.3,Khepkin,0,0,0,1,0,1,0,0,1,0,0,0
2019,8,2000000,30.0,20.996017,105.818229,Nhatang,2.8,51.2,Khepkin,1,0,0,0,0,0,0,0,0,0,0,0
2019,8,3500000,35.0,21.015441,105.82561,Nhatang,3.5,103.0,Khepkin,1,0,0,0,0,0,0,0,0,0,1,1
2019,8,700000,14.0,20.945636,105.757747,Nhacap,2.2,87.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,5000000,50.0,20.979451,105.816657,Nhatang,3.6,193.3,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2019,8,2200000,25.0,20.987491,105.812125,Nhatang,2.5,91.04,Khepkin,0,0,1,1,0,0,0,1,1,0,0,1
2019,8,4500000,52.0,20.981767,105.844834,Nhatang,3.0,67.6,KKK,1,0,1,1,0,0,0,1,0,0,0,1
2019,8,1300000,16.0,20.986254,105.84414,Nhacap,2.9,80.4,Khepkin,1,0,0,0,0,0,0,0,0,0,0,1
2019,8,2500000,20.0,20.984506,105.839032,Nhatang,5.0,2.0,Khepkin,1,0,0,0,0,0,0,0,0,0,1,1
2019,8,3200000,20.0,21.002107,105.829039,Nhatang,3.4,64.0,Khepkin,1,1,1,1,0,1,0,0,0,0,0,1
2019,8,1500000,16.0,20.992407,105.805134,Nhatang,10.0,2.2,Khepkin,0,0,1,0,0,0,0,0,0,0,0,0
2019,8,2000000,20.0,20.970028,105.825674,Nhatang,14.0,2.0,Khepkin,0,0,1,0,0,0,0,0,0,0,0,1
2019,8,3000000,30.0,20.982597,105.787408,Nhatang,3.0,188.0,Khepkin,1,0,1,1,1,1,0,0,0,0,0,0
2019,8,1500000,15.0,21.001947,105.856717,Nhatang,2.5,82.2,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2019,8,1500000,17.0,21.072265,105.792487,Nhatang,3.0,107.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2019,8,3000000,45.0,20.98232,105.802078,Ccmn,1.9,130.0,Khepkin,0,0,1,0,0,0,0,1,0,0,0,1
2016,7,2000000,22.0,21.044709,105.804625,Nhatang,3.0,67.01,KKK,0,0,1,0,0,0,0,0,0,0,0,1
2019,11,1500000,25.0,21.045594,105.79106,Nhatang,1.7,40.5,Khepkin,0,0,0,0,0,0,0,0,0,0,1,0
2020,6,2700000,30.0,21.047073,105.798976,Nhatang,3.41,50.05,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,7,2500000,23.0,21.048886,105.794483,Nhatang,4.49,275.05,Khepkin,0,0,0,1,0,0,0,0,0,0,0,1
2020,8,2600000,18.0,21.045392,105.803825,Nhatang,2.78,66.9,Khepkin,1,0,0,1,1,0,0,0,0,0,0,1
2020,11,1300000,10.0,21.045624,105.7833679,Nhatang,3.54,73.13,Khepkin,1,0,1,1,0,1,0,0,0,0,0,1
2020,9,2300000,17.0,21.04774,105.798617,Ccmn,3.56,146.8,Khepkin,0,0,1,1,0,0,0,1,0,0,0,0
2020,11,3800000,25.0,21.046901,105.78938,Nhatang,3.95,52.74,Khepkin,1,0,1,1,0,0,0,1,0,0,0,0
2020,12,3000000,25.0,21.047159,105.787359,Nhatang,2.56,84.95,Khepkin,1,0,1,0,0,0,0,0,0,0,1,1
2020,12,1500000,15.0,21.048168,105.788904,Nhatang,3.09,188.64,Khepkin,1,0,0,0,0,0,0,0,0,0,0,0
2020,12,1200000,14.0,21.048072,105.789423,Nhatang,3.09,188.64,KKK,1,0,0,0,0,0,0,0,0,0,0,0
2020,12,3000000,25.0,21.03481,105.796927,Nhatang,2.15,37.82,Khepkin,1,0,0,1,0,0,0,1,0,0,0,0
2020,12,4500000,30.0,21.036575,105.797999,Nhatang,13.22,4.01,Khepkin,1,1,0,0,0,0,0,0,0,1,0,1
2020,2,4800000,45.0,21.035099,105.798305,Nhatang,3.3,66.31,Khepkin,1,0,1,1,0,0,0,1,0,1,1,0
2020,12,3500000,25.0,21.016554,105.805022,Nhatang,3.0,30.01,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2020,12,2300000,25.0,21.061389,105.779978,Nhatang,2.5,60.0,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2020,12,2000000,20.0,20.994034,105.858132,Nhatang,2.5,117.6,Khepkin,0,0,0,0,0,0,0,0,0,0,0,1
2020,12,3000000,30.0,21.033098,105.827564,Nhatang,2.5,80.21,Khepkin,0,0,1,1,0,0,0,0,0,0,0,0
2020,12,3500000,25.0,20.970063,105.780518,Ccmn,7.5,2.0,Khepkin,1,1,1,1,0,1,0,1,0,1,1,0
2020,12,2300000,30.0,21.0365,105.867627,Nhatang,4.5,16.33,Khepkin,0,0,0,0,0,0,0,1,0,0,0,1
2020,12,3700000,20.0,20.989762,105.838411,Nhatang,4.3,117.0,Khepkin,1,0,1,1,0,0,0,1,1,1,0,1
2020,12,3000000,30.0,21.022209,105.773884,Ccmn,2.8,80.0,Khepkin,1,0,1,1,0,0,0,0,0,1,1,1
2021,1,2800000,30.0,20.963548,105.787785,Nhatang,2.9,79.0,Khepkin,0,0,1,1,0,0,0,1,1,0,0,0
2020,12,2000000,15.0,20.994222,105.856363,Nhatang,3.5,102.0,Khepkin,0,0,0,0,0,0,0,1,0,0,0,0
2021,1,1700000,17.0,21.040893,105.804392,Nhacap,3.0,100.21,Khepkin,0,0,0,0,0,0,0,0,0,0,0,0
2021,1,2400000,25.0,20.970983,105.787981,Nhatang,2.3,66.0,Khepkin,1,0,1,1,1,1,0,1,0,0,0,1
2021,1,1600000,20.0,21.035889,105.73882,Nhatang,3.0,50.0,Khepkin,1,0,0,0,0,0,0,1,0,0,0,1
2021,1,2000000,20.0,21.035889,105.73882,Ccmn,3.0,50.0,Khepkin,1,0,0,0,0,0,0,1,0,0,0,1
2021,1,1400000,20.0,21.035889,105.73882,Nhacap,3.0,50.0,Khepkin,1,0,0,0,0,0,0,1,0,0,0,1
2021,1,3000000,18.0,21.009737,105.809574,Ccmn,2.5,33.0,Khepkin,1,1,1,1,0,0,0,0,0,0,1,1
2021,1,1900000,25.0,21.08247,105.769869,Nhatang,5.0,2.0,Khepkin,1,0,1,1,0,0,0,1,0,0,0,1
2021,1,2500000,17.0,20.986813,105.839569,Nhatang,4.2,10.0,Khepkin,1,0,1,0,0,1,0,0,0,0,0,1
2021,1,3000000,17.0,21.003811,105.833089,Nhatang,2.5,66.3,Khepkin,1,0,1,1,1,0,0,0,0,0,0,0
2021,1,4000000,30.0,21.022296,105.80429,Ccmn,3.5,129.26,Khepkin,1,0,0,1,0,0,0,1,0,1,0,1
2021,1,1800000,33.0,20.967891,105.764238,Nhacap,5.5,2.0,Khepkin,0,0,0,0,0,0,0,0,1,0,0,1
2021,1,4000000,38.0,21.067246,105.809547,Nhatang,5.0,60.0,Khepkin,1,0,1,1,1,1,0,1,0,0,1,1
2021,1,2700000,19.0,21.037068,105.778701,Nhatang,2.8,10.0,Khepkin,1,0,0,0,1,0,0,1,0,0,0,0
2021,1,3200000,25.0,21.001375,105.824127,Nhatang,3.2,58.4,Khepkin,1,0,1,1,1,0,0,0,0,0,0,0
2021,1,3000000,25.0,20.972056,105.834419,Nhatang,2.2,82.0,Khepkin,1,1,1,1,0,0,0,0,0,1,0,1
2018,7,2500000,25.0,20.989549,105.839489,Nhatang,4.0,148.49,Khepkin,0,0,1,0,0,0,0,1,0,0,1,0
2017,12,1500000,15.0,20.993229,105.838977,Nhatang,4.38,41.23,Khepkin,0,0,1,0,0,0,0,0,0,0,0,0
2016,6,1400000,18.0,20.991759,105.839342,Nhacap,2.28,40.76,Khepkin,0,0,0,0,0,0,0,1,0,0,0,1
2016,4,2000000,25.0,20.989774,105.838381,Nhatang,3.4,72.95,Khepkin,1,0,0,0,0,0,0,1,0,0,0,0
